date,city,AWND,PRCP,RHMN,SNWD,TMAX,TMIN,PM25,aqi,state,wind_direction
2025-06-13,Syracuse,4.0,0.0,,0.0,70.0,53.0,7.295833,40.0,New York,19
2025-06-14,Albany,4.5,0.24,,0.0,65.0,55.0,9.116667,51.0,New York,331
2025-06-14,Syracuse,6.7,0.04,,0.0,70.0,57.0,8.920833,49.0,New York,68
2025-06-15,Albany,5.1,0.0,,0.0,72.0,60.0,10.1,53.0,New York,167
2025-06-15,Syracuse,3.4,0.0,,0.0,74.0,59.0,12.5125,57.0,New York,84
2025-06-16,Albany,7.2,0.01,,0.0,77.0,55.0,11.579167,55.0,New York,175
2025-06-16,Syracuse,6.9,0.0,,0.0,76.0,63.0,5.883333,32.0,New York,168
2025-06-17,Albany,7.4,0.28,,0.0,69.0,57.0,5.154167,28.0,New York,166
2025-06-17,Syracuse,6.9,0.0,,0.0,78.0,65.0,2.45,13.0,New York,185
2025-06-18,Albany,8.3,0.24,,0.0,80.0,66.0,4.2,23.0,New York,168
2025-06-18,Syracuse,3.6,0.01,,0.0,86.0,67.0,4.6,26.0,New York,215
2025-06-19,Albany,9.6,0.0,,0.0,89.0,70.0,8.683333,48.0,New York,173
2025-06-19,Syracuse,13.4,0.07,,0.0,86.0,60.0,4.108333,23.0,New York,230
2025-06-20,Albany,15.2,0.0,,0.0,77.0,63.0,10.270833,53.0,New York,293
2025-06-20,Syracuse,11.4,0.06,,0.0,75.0,60.0,9.5375,52.0,New York,285
2025-06-21,Albany,3.8,0.0,,0.0,85.0,57.0,0.4,2.0,New York,172
2025-06-21,Syracuse,5.4,0.0,,0.0,86.0,61.0,8.104167,45.0,New York,219
2025-06-22,Albany,5.8,0.09,,0.0,84.0,71.0,13.858333,60.0,New York,257
2025-06-22,Syracuse,6.9,0.31,,0.0,88.0,69.0,7.8875,43.0,New York,242
2025-06-23,Albany,3.6,0.0,,0.0,96.0,73.0,16.2875,64.0,New York,274
2025-06-23,Syracuse,7.6,0.0,,0.0,94.0,74.0,9.745833,52.0,New York,247
2025-06-24,Albany,7.6,0.0,,0.0,96.0,70.0,11.8,56.0,New York,295
2025-06-24,Syracuse,9.6,0.0,,0.0,95.0,76.0,14.5,61.0,New York,265
2025-06-25,Albany,9.6,0.0,,0.0,92.0,74.0,11.320833,55.0,New York,313
2025-06-25,Syracuse,8.3,0.0,,0.0,87.0,70.0,6.416667,36.0,New York,292
2025-06-26,Albany,5.8,0.05,,0.0,74.0,62.0,7.704167,43.0,New York,337
2025-06-26,Syracuse,8.5,0.11,,0.0,71.0,64.0,8.295833,46.0,New York,76
2025-06-27,Albany,8.5,0.01,,0.0,72.0,62.0,5.445833,30.0,New York,167
2025-06-27,Syracuse,10.3,0.11,,0.0,70.0,63.0,5.879167,32.0,New York,146
2025-06-28,Albany,10.3,0.0,,0.0,85.0,63.0,6.070833,33.0,New York,162
2025-06-28,Syracuse,11.2,0.0,,0.0,89.0,66.0,5.004167,28.0,New York,227
2025-06-29,Albany,8.5,0.0,,0.0,79.0,63.0,4.9375,27.0,New York,310
2025-06-29,Syracuse,6.0,0.0,,0.0,77.0,60.0,4.366667,24.0,New York,282
2025-06-30,Albany,4.9,0.0,,0.0,89.0,58.0,7.5,42.0,New York,165
2025-06-30,Syracuse,5.8,0.09,,0.0,90.0,57.0,7.7,43.0,New York,183
2025-07-01,Albany,8.5,0.05,,0.0,90.0,71.0,7.366667,41.0,New York,172
2025-07-01,Syracuse,7.6,0.47,,0.0,84.0,71.0,5.341667,29.0,New York,236
2025-07-02,Albany,7.6,0.0,,0.0,87.0,68.0,8.233333,46.0,New York,290
2025-07-02,Syracuse,6.9,0.0,,0.0,83.0,65.0,8.258333,46.0,New York,271
2025-07-03,Albany,4.7,0.06,,0.0,84.0,61.0,15.970833,64.0,New York,283
2025-07-03,Syracuse,8.1,0.04,,0.0,79.0,65.0,14.7875,61.0,New York,273
2025-07-04,Albany,8.9,0.0,,0.0,80.0,59.0,11.725,56.0,New York,307
2025-07-04,Syracuse,6.7,0.0,,0.0,76.0,57.0,6.329167,35.0,New York,302
2025-07-05,Albany,4.7,0.0,,0.0,84.0,55.0,10.179167,53.0,New York,161
2025-07-05,Syracuse,5.4,0.0,,0.0,89.0,54.0,7.866667,43.0,New York,184
2025-07-06,Albany,8.3,0.46,,0.0,90.0,71.0,13.0,58.0,New York,168
2025-07-06,Syracuse,10.5,0.0,,0.0,93.0,74.0,12.4,57.0,New York,211
2025-07-07,Albany,9.2,0.0,,0.0,88.0,71.0,9.6,52.0,New York,168
2025-07-07,Syracuse,9.8,0.1,,0.0,93.0,72.0,7.108333,39.0,New York,219
2025-07-08,Albany,7.6,0.0,,0.0,86.0,72.0,5.495833,30.0,New York,302
2025-07-08,Syracuse,5.8,0.0,,0.0,76.0,65.0,2.904167,16.0,New York,290
2025-07-09,Albany,1.8,0.04,,0.0,86.0,69.0,6.7,37.0,New York,318
2025-07-09,Syracuse,2.0,0.0,,0.0,82.0,65.0,6.316667,35.0,New York,270
2025-07-10,Albany,5.6,0.0,,0.0,86.0,70.0,8.6375,48.0,New York,179
2025-07-10,Syracuse,3.1,0.03,,0.0,87.0,65.0,9.675,52.0,New York,232
2025-07-11,Albany,7.8,0.02,,0.0,86.0,72.0,11.716667,56.0,New York,168
2025-07-11,Syracuse,3.8,0.0,,0.0,90.0,67.0,10.0,53.0,New York,213
2025-07-12,Albany,7.2,0.4,,0.0,87.0,72.0,9.7,52.0,New York,168
2025-07-12,Syracuse,5.6,0.0,,0.0,91.0,69.0,8.6,48.0,New York,195
2025-07-13,Albany,11.9,0.0,,0.0,86.0,73.0,6.883333,38.0,New York,169
2025-07-13,Syracuse,7.2,0.37,,0.0,90.0,73.0,6.791667,37.0,New York,199
2025-07-14,Albany,7.2,0.01,,0.0,87.0,71.0,6.0,33.0,New York,172
2025-07-14,Syracuse,3.4,0.0,,0.0,84.0,70.0,13.475,59.0,New York,225
2025-07-15,Albany,2.9,0.0,,0.0,90.0,70.0,14.2,61.0,New York,229
2025-07-15,Syracuse,3.6,0.0,,0.0,89.0,66.0,23.3625,77.0,New York,243
2025-07-16,Albany,5.8,0.0,,0.0,93.0,67.0,15.383333,63.0,New York,171
2025-07-16,Syracuse,6.3,0.0,,0.0,94.0,66.0,11.825,56.0,New York,193
2025-07-17,Albany,12.3,0.02,,0.0,92.0,73.0,7.833333,43.0,New York,205
2025-07-17,Syracuse,14.1,0.19,,0.0,89.0,68.0,3.641667,20.0,New York,250
2025-07-18,Albany,7.8,0.0,,0.0,78.0,59.0,2.0,11.0,New York,323
2025-07-18,Syracuse,6.5,0.01,,0.0,76.0,59.0,3.0,17.0,New York,322
2025-07-19,Albany,5.8,0.0,,0.0,85.0,54.0,4.920833,27.0,New York,173
2025-07-19,Syracuse,4.9,0.0,,0.0,87.0,53.0,3.8375,21.0,New York,201
2025-07-20,Albany,6.9,0.19,,0.0,88.0,66.0,6.175,34.0,New York,210
2025-07-20,Syracuse,5.8,0.01,,0.0,80.0,65.0,4.675,26.0,New York,280
2025-07-21,Albany,6.5,0.0,,0.0,78.0,59.0,6.3,35.0,New York,342
2025-07-21,Syracuse,7.2,0.0,,0.0,74.0,58.0,5.725,32.0,New York,336
2025-07-22,Albany,3.8,0.0,,0.0,77.0,53.0,3.975,22.0,New York,330
2025-07-22,Syracuse,3.4,0.0,,0.0,77.0,52.0,3.183333,17.0,New York,13
2025-07-23,Albany,4.0,0.0,,0.0,85.0,54.0,7.7,43.0,New York,157
2025-07-23,Syracuse,3.8,0.0,,0.0,88.0,53.0,6.070833,33.0,New York,181
2025-07-24,Albany,9.6,0.0,,0.0,90.0,68.0,9.2,51.0,New York,172
2025-07-24,Syracuse,9.4,0.0,,0.0,94.0,73.0,13.4,59.0,New York,219
2025-07-25,Albany,8.3,0.0,,0.0,90.0,70.0,13.545833,59.0,New York,300
2025-07-25,Syracuse,7.6,0.04,,0.0,85.0,69.0,5.966667,33.0,New York,275
2025-07-26,Albany,5.1,0.0,,0.0,86.0,64.0,49.7,136.0,New York,190
2025-07-26,Syracuse,5.4,0.01,,0.0,89.0,65.0,6.833333,38.0,New York,168
2025-07-27,Albany,9.2,1.21,,0.0,78.0,65.0,31.4,93.0,New York,168
2025-07-27,Syracuse,9.2,0.39,,0.0,86.0,73.0,6.683333,37.0,New York,258
2025-07-28,Albany,2.2,0.0,,0.0,91.0,67.0,18.775,69.0,New York,316
2025-07-28,Syracuse,5.6,0.0,,0.0,90.0,71.0,11.4875,55.0,New York,252
2025-07-29,Albany,7.4,0.0,,0.0,92.0,68.0,15.483333,63.0,New York,288
2025-07-29,Syracuse,5.6,0.0,,0.0,88.0,70.0,8.354167,46.0,New York,273
2025-07-30,Albany,3.8,0.0,,0.0,91.0,66.0,9.9,52.0,New York,314
2025-07-30,Syracuse,5.4,0.0,,0.0,89.0,65.0,9.1,51.0,New York,281
2025-07-31,Albany,7.8,0.78,,0.0,76.0,61.0,25.3375,81.0,New York,341
2025-07-31,Syracuse,4.9,0.24,,0.0,72.0,56.0,32.875,95.0,New York,25
2025-08-01,Albany,6.3,0.0,,0.0,77.0,56.0,7.5375,42.0,New York,337
2025-08-01,Syracuse,4.5,0.0,,0.0,76.0,52.0,5.252174,29.0,New York,329
2025-08-02,Albany,3.6,0.0,,0.0,78.0,54.0,6.8,38.0,New York,310
2025-08-02,Syracuse,2.9,0.0,,0.0,79.0,52.0,12.483333,57.0,New York,265
2025-08-03,Albany,2.9,0.0,,0.0,83.0,53.0,24.195833,79.0,New York,193
2025-08-03,Syracuse,5.1,0.0,,0.0,83.0,53.0,29.975,90.0,New York,240
2025-08-04,Albany,2.2,0.0,,0.0,84.0,58.0,43.920833,122.0,New York,301
2025-08-04,Syracuse,3.4,0.0,,0.0,84.0,59.0,45.4375,125.0,New York,274
2025-08-05,Albany,3.6,0.0,,0.0,85.0,64.0,34.4,98.0,New York,332
2025-08-05,Syracuse,4.0,0.0,,0.0,87.0,60.0,32.1,94.0,New York,348
2025-08-06,Albany,4.0,0.0,,0.0,81.0,62.0,32.366667,94.0,New York,166
2025-08-06,Syracuse,5.1,0.91,,0.0,85.0,62.0,31.4,93.0,New York,140
2025-08-07,Albany,4.0,0.0,,0.0,83.0,63.0,24.786957,80.0,New York,167
2025-08-07,Syracuse,2.9,0.0,,0.0,84.0,62.0,43.441667,120.0,New York,179
2025-08-08,Albany,4.9,0.0,,0.0,84.0,62.0,9.3,51.0,New York,168
2025-08-08,Syracuse,4.9,0.05,,0.0,85.0,64.0,26.304167,83.0,New York,182
2025-08-09,Albany,3.6,0.0,,0.0,86.0,61.0,10.991667,54.0,New York,171
2025-08-09,Syracuse,4.3,0.0,,0.0,90.0,62.0,11.479167,55.0,New York,193
2025-08-10,Albany,3.8,0.0,,0.0,90.0,62.0,12.766667,58.0,New York,172
2025-08-10,Syracuse,5.1,0.0,,0.0,91.0,63.0,7.454167,41.0,New York,182
2025-08-11,Albany,4.3,0.0,,0.0,91.0,64.0,12.9,58.0,New York,169
2025-08-11,Syracuse,5.8,0.0,,0.0,93.0,63.0,6.9,38.0,New York,185
2025-08-12,Albany,4.7,0.0,,0.0,92.0,66.0,15.520833,63.0,New York,170
2025-08-12,Syracuse,4.5,0.0,,0.0,95.0,65.0,9.058333,50.0,New York,215
2025-08-13,Albany,6.5,0.02,,0.0,91.0,70.0,10.020833,53.0,New York,175
2025-08-13,Syracuse,5.4,0.0,,0.0,86.0,70.0,6.795833,37.0,New York,237
2025-08-14,Albany,4.9,0.04,,0.0,88.0,68.0,9.0,50.0,New York,338
2025-08-14,Syracuse,4.5,0.0,,0.0,88.0,65.0,12.1,57.0,New York,328
2025-08-15,Albany,3.8,0.0,,0.0,84.0,63.0,13.1125,58.0,New York,331
2025-08-15,Syracuse,3.8,0.0,,0.0,87.0,57.0,15.708333,63.0,New York,38
2025-08-16,Albany,4.9,0.0,,0.0,88.0,63.0,14.520833,61.0,New York,170
2025-08-16,Syracuse,4.5,0.0,,0.0,91.0,64.0,13.245833,59.0,New York,199
2025-08-17,Albany,8.5,0.0,,0.0,89.0,61.0,9.7,52.0,New York,350
2025-08-17,Syracuse,7.4,0.01,,0.0,88.0,57.0,20.2,72.0,New York,302
2025-08-18,Albany,8.1,0.0,,0.0,74.0,54.0,2.675,14.0,New York,352
2025-08-18,Syracuse,5.1,0.0,,0.0,76.0,52.0,2.9125,16.0,New York,26
2025-08-19,Albany,6.3,0.01,,0.0,77.0,51.0,3.454167,19.0,New York,176
2025-08-19,Syracuse,8.1,0.01,,0.0,80.0,55.0,3.975,22.0,New York,152
2025-08-20,Albany,3.8,0.78,,0.0,64.0,56.0,2.7,15.0,New York,150
2025-08-20,Syracuse,10.3,0.85,,0.0,69.0,57.0,1.904167,11.0,New York,98
2025-08-21,Albany,3.8,0.0,,0.0,78.0,56.0,3.883333,21.0,New York,344
2025-08-21,Syracuse,6.9,0.0,,0.0,76.0,57.0,2.233333,12.0,New York,54
2025-08-22,Albany,1.8,0.0,,0.0,82.0,52.0,6.608333,37.0,New York,314
2025-08-22,Syracuse,4.5,0.0,,0.0,81.0,57.0,4.816667,27.0,New York,257
2025-08-23,Albany,10.3,0.0,,0.0,83.0,59.0,5.9,33.0,New York,170
2025-08-23,Syracuse,10.5,0.0,,0.0,86.0,57.0,5.5,31.0,New York,196
2025-08-24,Albany,11.0,0.01,,0.0,76.0,66.0,5.2,29.0,New York,163
2025-08-24,Syracuse,7.6,1.14,,0.0,85.0,64.0,4.429167,24.0,New York,214
2025-08-25,Albany,8.3,0.0,,0.0,81.0,60.0,3.979167,22.0,New York,290
2025-08-25,Syracuse,8.7,0.0,,0.0,75.0,58.0,2.870833,16.0,New York,255
2025-08-26,Albany,6.3,0.0,,0.0,75.0,51.0,2.9,16.0,New York,291
2025-08-26,Syracuse,10.7,0.0,,0.0,71.0,56.0,2.808333,16.0,New York,265
2025-08-27,Albany,,0.0,,0.0,73.0,52.0,2.95,16.0,New York,300
2025-08-27,Syracuse,,0.03,,0.0,71.0,53.0,2.895833,16.0,New York,271
2025-08-28,Albany,,0.0,,0.0,76.0,45.0,4.204167,23.0,New York,171
2025-08-28,Syracuse,,0.04,,0.0,77.0,51.0,3.791667,21.0,New York,220
2025-08-29,Albany,,0.02,,0.0,72.0,54.0,0.0,0.0,New York,294
2025-08-29,Syracuse,,0.04,,0.0,66.0,54.0,2.716667,15.0,New York,274
2025-08-30,Albany,,0.0,,0.0,72.0,46.0,3.220833,18.0,New York,300
2025-08-30,Syracuse,,0.0,,0.0,70.0,52.0,3.083333,17.0,New York,266
2025-08-31,Albany,,0.0,,0.0,78.0,46.0,4.566667,25.0,New York,342
2025-08-31,Syracuse,,0.0,,0.0,77.0,51.0,4.016667,22.0,New York,276
2025-09-01,Albany,,0.0,,0.0,74.0,51.0,6.5375,36.0,New York,333
2025-09-01,Syracuse,,0.0,,0.0,77.0,50.0,4.504167,25.0,New York,77
2025-09-02,Albany,,0.0,,0.0,81.0,52.0,5.720833,32.0,New York,177
2025-09-02,Syracuse,,0.0,,0.0,79.0,54.0,4.725,26.0,New York,141
2025-09-03,Albany,,0.0,,0.0,80.0,53.0,5.0,28.0,New York,172
2025-09-03,Syracuse,,0.0,,0.0,81.0,51.0,4.3125,24.0,New York,180
2025-09-04,Albany,,0.04,,0.0,82.0,58.0,6.820833,38.0,New York,169
2025-09-04,Syracuse,,0.36,,0.0,82.0,56.0,4.475,24.0,New York,191
2025-09-05,Albany,,0.04,,0.0,80.0,61.0,7.975,44.0,New York,181
2025-09-05,Syracuse,,0.0,,0.0,80.0,52.0,6.1875,34.0,New York,205
2025-09-06,Albany,,0.41,,0.0,72.0,60.0,12.379167,57.0,New York,317
2025-09-06,Syracuse,,0.18,,0.0,67.0,55.0,4.441667,24.0,New York,254
2025-09-07,Albany,,0.0,,0.0,73.0,49.0,6.833333,38.0,New York,300
2025-09-07,Syracuse,,0.0,,0.0,68.0,51.0,3.3,18.0,New York,262
2025-09-08,Albany,,0.0,,0.0,71.0,43.0,4.079167,22.0,New York,307
2025-09-08,Syracuse,,0.0,,0.0,68.0,47.0,2.8875,16.0,New York,262
2025-09-09,Albany,,0.0,,0.0,75.0,45.0,4.570833,25.0,New York,183
2025-09-09,Syracuse,,0.0,,0.0,73.0,43.0,3.3125,18.0,New York,153
2025-09-10,Albany,,0.0,,0.0,75.0,46.0,5.65,31.0,New York,312
2025-09-10,Syracuse,,0.0,,0.0,76.0,47.0,3.766667,21.0,New York,140
2025-09-11,Albany,,0.0,,0.0,79.0,46.0,8.029167,44.0,New York,326
2025-09-11,Syracuse,,0.0,,0.0,78.0,50.0,5.6,31.0,New York,283
2025-09-12,Albany,,0.0,,0.0,77.0,54.0,10.634783,54.0,New York,331
2025-09-12,Syracuse,,0.0,,0.0,77.0,53.0,7.6375,42.0,New York,293
2025-09-13,Albany,,0.0,,0.0,78.0,52.0,12.291667,57.0,New York,196
2025-09-13,Syracuse,,0.0,,0.0,75.0,53.0,7.225,40.0,New York,256
2025-09-14,Albany,,0.0,,0.0,81.0,60.0,11.9875,56.0,New York,325
2025-09-14,Syracuse,,0.0,,0.0,79.0,58.0,7.908333,44.0,New York,280
2025-09-15,Albany,,0.0,,0.0,81.0,56.0,10.4625,53.0,New York,332
2025-09-15,Syracuse,,0.0,,0.0,80.0,52.0,7.791667,43.0,New York,21
2025-09-16,Albany,,0.0,,0.0,79.0,52.0,9.495833,52.0,New York,261
2025-09-16,Syracuse,,0.0,,0.0,81.0,51.0,7.5125,42.0,New York,78
2025-09-17,Albany,,0.0,,0.0,76.0,50.0,5.804167,32.0,New York,270
2025-09-17,Syracuse,,0.0,,0.0,76.0,53.0,5.2375,29.0,New York,103
2025-09-18,Albany,,0.0,,0.0,83.0,49.0,6.983333,38.0,New York,298
2025-09-18,Syracuse,,0.0,,0.0,82.0,48.0,6.4875,36.0,New York,262
2025-09-19,Albany,,0.0,,0.0,78.0,54.0,7.845833,43.0,New York,312
2025-09-19,Syracuse,,0.0,,0.0,71.0,47.0,3.2375,18.0,New York,320
2025-09-20,Albany,,0.0,,0.0,70.0,46.0,5.195833,28.0,New York,342
2025-09-20,Syracuse,,0.0,,0.0,70.0,42.0,3.341667,18.0,New York,61
2025-09-21,Albany,,0.0,,0.0,73.0,38.0,5.483333,30.0,New York,171
2025-09-21,Syracuse,,0.0,,0.0,78.0,45.0,3.979167,22.0,New York,157
2025-09-22,Albany,,0.0,,0.0,75.0,50.0,6.129167,34.0,New York,169
2025-09-22,Syracuse,,0.16,,0.0,80.0,58.0,5.975,33.0,New York,197
2025-09-23,Albany,,0.19,,0.0,73.0,63.0,9.991667,52.0,New York,154
2025-09-23,Syracuse,,0.12,,0.0,74.0,60.0,6.1625,34.0,New York,220
2025-09-24,Albany,,0.68,,0.0,69.0,65.0,6.929167,38.0,New York,248
2025-09-24,Syracuse,,0.06,,0.0,76.0,59.0,4.075,22.0,New York,90
2025-09-25,Albany,,3.36,,0.0,73.0,64.0,4.295833,23.0,New York,168
2025-09-25,Syracuse,,1.66,,0.0,75.0,65.0,3.016667,17.0,New York,212
2025-09-26,Albany,,0.0,,0.0,77.0,57.0,5.866667,32.0,New York,305
2025-09-26,Syracuse,,0.01,,0.0,74.0,56.0,4.354167,24.0,New York,268
2025-09-27,Albany,,0.0,,0.0,77.0,54.0,10.566667,54.0,New York,166
2025-09-27,Syracuse,,0.0,,0.0,80.0,54.0,5.033333,28.0,New York,196
2025-09-28,Albany,,0.0,,0.0,85.0,59.0,12.279167,57.0,New York,270
2025-09-28,Syracuse,,0.0,,0.0,78.0,55.0,6.591667,36.0,New York,259
2025-09-29,Albany,,0.0,,0.0,77.0,50.0,11.729167,56.0,New York,222
2025-09-29,Syracuse,,0.0,,0.0,77.0,50.0,6.054167,33.0,New York,250
2025-09-30,Albany,,0.0,,0.0,75.0,51.0,7.6875,42.0,New York,358
2025-09-30,Syracuse,,0.0,,0.0,76.0,49.0,5.983333,33.0,New York,343
